srch_id,prop_id,score
30879,27230,0
30879,48019,0
30879,52527,0
30879,56348,0
30879,59782,0
30879,63494,0
30879,64884,0
30879,68363,0
30879,69371,0
30879,70999,0
30879,90694,0
30879,92211,0
30879,97054,0
30879,97986,0
30879,106764,0
30879,108827,0
30879,113788,0
30879,120787,0
30879,128588,0
30879,133275,0
30879,137855,0
30880,685,0
30880,3926,0
30880,12482,0
30880,16514,0
30880,19940,0
30880,20119,0
30880,26838,0
30880,31139,0
30880,33301,0
30880,33542,0
30880,33880,0
30880,55930,0
30880,62274,0
30880,64692,0
30880,69054,0
30880,76639,0
30880,86150,0
30880,89984,0
30880,91821,0
30880,94000,0
30880,99017,0
30880,110347,0
30880,113792,0
30880,118285,0
30880,121354,0
30880,124005,0
30880,125738,0
30880,125966,0
30880,128777,0
30880,131819,0
30880,137317,0
30880,137530,0
30880,138981,0
30881,5471,0
30881,17953,0
30881,18647,0
30881,49994,0
30881,90606,0
30881,102265,0
30881,103763,0
30881,121328,0
30881,129293,0
30881,139605,0
30882,8134,0
30882,13760,0
30882,14912,0
30882,15609,0
30882,18410,0
30882,24092,0
30882,30435,0
30882,39526,0
30882,54116,0
30882,61946,0
30882,62587,0
30882,67140,0
30882,67619,0
30882,72508,0
30882,80832,0
30882,81804,0
30882,82897,0
30882,90254,0
30882,97432,0
30882,99219,0
30882,100664,0
30882,100748,0
30882,101406,0
30882,103908,0
30882,106647,0
30882,114209,0
30882,125744,0
30882,129643,0
30882,130468,0
30882,131350,0
30882,134845,0
30882,139165,0
30885,3713,0
30885,7156,0
30885,11768,0
30885,18602,0
30885,21474,0
30885,22300,0
30885,25298,0
30885,29426,0
30885,34820,0
30885,35048,0
30885,43044,0
30885,47537,0
30885,65313,0
30885,65758,0
30885,75071,0
30885,78979,0
30885,83511,0
30885,88485,0
30885,90258,0
30885,93078,0
30885,94045,0
30885,97339,0
30885,98525,0
30885,99723,0
30885,107794,0
30885,110339,0
30885,110448,0
30885,115796,0
30885,117420,0
30885,122268,0
30885,131723,0
30885,131773,0
30887,1404,0
30887,5185,0
30887,12351,0
30887,21075,0
30887,21469,0
30887,23376,0
30887,27040,0
30887,42943,0
30887,43624,0
30887,43681,0
30887,55817,0
30887,62505,0
30887,67367,0
30887,70699,0
30887,73774,0
30887,74628,0
30887,74855,0
30887,76382,0
30887,78981,0
30887,86428,0
30887,98091,0
30887,104648,0
30887,106601,0
30887,108906,0
30887,109239,0
30887,117459,0
30887,122606,0
30887,123377,0
30887,127083,0
30887,134359,0
30887,134897,0
30887,136686,0
30887,139096,0
30888,13117,0
30888,34792,0
30888,46810,0
30888,47848,0
30888,50619,0
30888,63757,0
30888,83382,0
30888,94966,0
30888,101269,0
30888,135801,0
30890,2136,0
30890,6099,0
30890,12125,0
30890,14496,0
30890,30890,0
30890,36142,0
30890,36675,0
30890,38828,0
30890,41325,0
30890,50608,0
30890,58189,0
30890,60875,0
30890,66204,0
30890,67098,0
30890,69649,0
30890,70493,0
30890,72988,0
30890,74640,0
30890,87588,0
30890,94330,0
30890,98990,0
30890,99788,0
30890,101170,0
30890,102276,0
30890,111214,0
30890,112510,0
30890,117915,0
30890,120052,0
30890,126910,0
30890,128521,0
30890,133013,0
30891,575,0
30891,1944,0
30891,2240,0
30891,4386,0
30891,10423,0
30891,14726,0
30891,20857,0
30891,20995,0
30891,45427,0
30891,47610,0
30891,55012,0
30891,59780,0
30891,61735,0
30891,66666,0
30891,70483,0
30891,74514,0
30891,78116,0
30891,80293,0
30891,81936,0
30891,82435,0
30891,83133,0
30891,85601,0
30891,101317,0
30891,105271,0
30891,120941,0
30891,121215,0
30891,121701,0
30891,123499,0
30891,127116,0
30891,139683,0
30891,139716,0
30892,3333,0
30892,18961,0
30892,69711,0
30892,80426,0
30892,86773,0
30892,110877,0
30892,128386,0
30893,2039,0
30893,11991,0
30893,16631,0
30893,19465,0
30893,19565,0
30893,22414,0
30893,26618,0
30893,30949,0
30893,31576,0
30893,33405,0
30893,46276,0
30893,48555,0
30893,51923,0
30893,58735,0
30893,63545,0
30893,64020,0
30893,64710,0
30893,65270,0
30893,77563,0
30893,80034,0
30893,90284,0
30893,91254,0
30893,106070,0
30893,106916,0
30893,110990,0
30893,112711,0
30893,114820,0
30893,115954,0
30893,116217,0
30893,117944,0
30893,119580,0
30893,123218,0
30893,136833,0
30893,136946,0
30894,5718,0
30894,7775,0
30894,12747,0
30894,31737,0
30894,48489,0
30894,50949,0
30894,53720,0
30894,55263,0
30894,58416,0
30894,70811,0
30894,72764,0
30894,74838,0
30894,75941,0
30894,81992,0
30894,83212,0
30894,103756,0
30894,106176,0
30894,107351,0
30894,111540,0
30894,123435,0
30894,131725,0
30894,134977,0
30894,137259,0
30895,1707,0
30895,2531,0
30895,21419,0
30895,23212,0
30895,25075,0
30895,30338,0
30895,31643,0
30895,34214,0
30895,38750,0
30895,41347,0
30895,44419,0
30895,56042,0
30895,60277,0
30895,62433,0
30895,71376,0
30895,77935,0
30895,78624,0
30895,78760,0
30895,85300,0
30895,91919,0
30895,92137,0
30895,99950,0
30895,103515,0
30895,106262,0
30895,107485,0
30895,111170,0
30895,120851,0
30895,123137,0
30895,126665,0
30895,135779,0
30895,138450,0
30897,1230,0
30897,3213,0
30897,6439,0
30897,10996,0
30897,15994,0
30897,20592,0
30897,23265,0
30897,23268,0
30897,35264,0
30897,37346,0
30897,38538,0
30897,40517,0
30897,41278,0
30897,60084,0
30897,61529,0
30897,64762,0
30897,64889,0
30897,70606,0
30897,70839,0
30897,74754,0
30897,76034,0
30897,80475,0
30897,84032,0
30897,86639,0
30897,105408,0
30897,121267,0
30897,126264,0
30897,126462,0
30897,126719,0
30897,131295,0
30897,135499,0
30897,139197,0
30899,5163,0
30899,12447,0
30899,12906,0
30899,14154,0
30899,16552,0
30899,19321,0
30899,28128,0
30899,28460,0
30899,37881,0
30899,38803,0
30899,39435,0
30899,41854,0
30899,50204,0
30899,55259,0
30899,62689,0
30899,65025,0
30899,66602,0
30899,81759,0
30899,95711,0
30899,95728,0
30899,99178,0
30899,102908,0
30899,108742,0
30899,109396,0
30899,110789,0
30899,116554,0
30899,121774,0
30899,122980,0
30899,123941,0
30899,128050,0
30899,128655,0
30899,131712,0
30899,136088,0
30902,2074,0
30902,10357,0
30902,16589,0
30902,20834,0
30902,23169,0
30902,23562,0
30902,23907,0
30902,24066,0
30902,31513,0
30902,37535,0
30902,40514,0
30902,40925,0
30902,54362,0
30902,55596,0
30902,61597,0
30902,69884,0
30902,70394,0
30902,84796,0
30902,117216,0
30902,118590,0
30902,131973,0
30902,132658,0
30902,136511,0
30902,139769,0
30903,6743,0
30903,11326,0
30903,14780,0
30903,15804,0
30903,16788,0
30903,19196,0
30903,20132,0
30903,42782,0
30903,46571,0
30903,49598,0
30903,60745,0
30903,69469,0
30903,81287,0
30903,101002,0
30903,134732,0
30904,7733,0
30904,11710,0
30904,11942,0
30904,19956,0
30904,21129,0
30904,21693,0
30904,29726,0
30904,30728,0
30904,36320,0
30904,36952,0
30904,37029,0
30904,40185,0
30904,42200,0
30904,51790,0
30904,75778,0
30904,76214,0
30904,81449,0
30904,88496,0
30904,96662,0
30904,102992,0
30904,112607,0
30904,128528,0
30904,140503,0
30905,640,0
30905,5947,0
30905,9813,0
30905,15030,0
30905,15168,0
30905,15887,0
30905,19900,0
30905,22312,0
30905,25899,0
30905,27069,0
30905,36057,0
30905,45552,0
30905,53602,0
30905,63816,0
30905,65207,0
30905,70213,0
30905,72122,0
30905,77643,0
30905,85978,0
30905,87046,0
30905,92100,0
30905,96284,0
30905,101015,0
30905,102097,0
30905,111756,0
30905,115114,0
30905,115525,0
30905,122153,0
30905,129443,0
30905,139656,0
30906,3229,0
30906,9001,0
30906,19771,0
30906,37468,0
30906,56284,0
30906,59387,0
30906,65600,0
30906,67315,0
30906,76672,0
30906,112907,0
30906,116722,0
30907,9862,0
30907,23432,0
30907,27337,0
30907,34307,0
30907,39003,0
30907,52028,0
30907,59210,0
30907,60455,0
30907,71079,0
30907,71360,0
30907,89974,0
30907,96044,0
30907,101171,0
30907,108979,0
30907,124257,0
30907,128636,0
30907,132858,0
30907,136411,0
30908,8025,0
30908,10062,0
30908,21745,0
30908,69799,0
30908,101853,0
30908,136942,0
30912,6600,0
30912,7548,0
30912,7697,0
30912,22083,0
30912,23979,0
30912,24861,0
30912,25986,0
30912,26542,0
30912,29836,0
30912,33883,0
30912,46081,0
30912,46201,0
30912,47005,0
30912,50091,0
30912,59812,0
30912,61948,0
30912,69049,0
30912,74867,0
30912,75852,0
30912,79635,0
30912,80877,0
30912,83048,0
30912,90826,0
30912,95011,0
30912,99585,0
30912,103497,0
30912,106691,0
30912,107293,0
30912,111638,0
30912,117176,0
30912,118029,0
30912,118515,0
30912,137434,0
30912,139513,0
30915,7258,0
30915,18380,0
30915,20133,0
30915,93944,0
30915,136159,0
30915,139502,0
30916,11040,0
30916,37217,0
30916,37428,0
30916,38506,0
30916,57397,0
30916,83366,0
30916,114726,0
30916,134123,0
30917,3703,0
30917,7881,0
30917,9574,0
30917,18027,0
30917,24890,0
30917,28612,0
30917,34400,0
30917,43900,0
30917,47085,0
30917,57311,0
30917,59104,0
30917,69552,0
30917,74260,0
30917,77292,0
30917,79008,0
30917,83200,0
30917,84389,0
30917,88641,0
30917,88961,0
30917,95527,0
30917,103469,0
30917,111812,0
30917,114255,0
30917,119027,0
30917,122459,0
30917,133291,0
30917,140726,0
30922,4168,0
30922,6969,0
30922,8530,0
30922,12643,0
30922,18268,0
30922,19515,0
30922,23759,0
30922,23875,0
30922,32424,0
30922,39415,0
30922,40572,0
30922,40658,0
30922,40817,0
30922,46490,0
30922,49783,0
30922,53672,0
30922,54577,0
30922,59555,0
30922,64830,0
30922,67766,0
30922,70933,0
30922,71065,0
30922,78282,0
30922,90064,0
30922,92107,0
30922,92288,0
30922,94562,0
30922,102433,0
30922,103942,0
30922,112205,0
30922,117762,0
30922,133046,0
30923,2462,0
30923,6199,0
30923,25807,0
30923,45016,0
30923,57942,0
30923,59610,0
30923,68456,0
30923,97498,0
30923,99676,0
30923,104857,0
30923,111947,0
30923,114495,0
30923,127163,0
30923,127943,0
30923,133326,0
30923,137366,0
30923,139940,0
30926,4106,0
30926,4435,0
30926,9696,0
30926,27788,0
30926,40047,0
30926,43407,0
30926,49601,0
30926,57223,0
30926,89541,0
30926,96426,0
30926,97937,0
30926,105336,0
30926,118188,0
30926,119653,0
30926,123706,0
30929,4503,0
30929,8864,0
30929,14480,0
30929,15390,0
30929,20430,0
30929,20587,0
30929,23190,0
30929,24041,0
30929,25159,0
30929,27632,0
30929,27686,0
30929,29927,0
30929,31825,0
30929,32234,0
30929,32798,0
30929,34151,0
30929,35679,0
30929,38286,0
30929,46501,0
30929,57170,0
30929,60144,0
30929,63105,0
30929,67233,0
30929,69184,0
30929,75205,0
30929,78647,0
30929,101335,0
30929,109804,0
30929,131493,0
30929,133689,0
30929,133943,0
30929,135437,0
30929,135590,0
30930,6971,0
30930,10805,0
30930,14943,0
30930,16823,0
30930,18954,0
30930,23327,0
30930,32912,0
30930,38228,0
30930,44587,0
30930,45803,0
30930,46223,0
30930,57847,0
30930,59753,0
30930,64704,0
30930,67428,0
30930,72561,0
30930,81963,0
30930,83328,0
30930,85922,0
30930,93074,0
30930,102248,0
30930,102885,0
30930,103431,0
30930,105334,0
30930,105764,0
30930,107428,0
30930,108752,0
30930,115091,0
30930,121962,0
30930,126050,0
30930,130618,0
30930,133719,0
30932,6029,0
30932,7065,0
30932,31281,0
30932,37540,0
30932,41013,0
30932,50422,0
30932,54507,0
30932,57045,0
30932,59206,0
30932,62134,0
30932,65456,0
30932,67250,0
30932,75972,0
30932,82667,0
30932,86361,0
30932,88169,0
30932,101198,0
30932,107755,0
30932,117835,0
30932,120010,0
30932,135476,0
30935,5016,0
30935,11492,0
30935,32912,0
30935,39109,0
30935,51994,0
30935,86193,0
30935,88670,0
30935,108691,0
30935,111241,0
30935,125033,0
30935,125040,0
30937,220,0
30937,4682,0
30937,5656,0
30937,10901,0
30937,13109,0
30937,21236,0
30937,21837,0
30937,24369,0
30937,25965,0
30937,31977,0
30937,42098,0
30937,52109,0
30937,54665,0
30937,60170,0
30937,61744,0
30937,62027,0
30937,62212,0
30937,63360,0
30937,67212,0
30937,77393,0
30937,78429,0
30937,83482,0
30937,87036,0
30937,102264,0
30937,107762,0
30937,115468,0
30937,118002,0
30937,121471,0
30937,123683,0
30937,125930,0
30937,128061,0
30937,130930,0
30937,132978,0
30941,5073,0
30941,5916,0
30941,11438,0
30941,11728,0
30941,13417,0
30941,17423,0
30941,17537,0
30941,18726,0
30941,37533,0
30941,38693,0
30941,40326,0
30941,41864,0
30941,54316,0
30941,57395,0
30941,64349,0
30941,70567,0
30941,71157,0
30941,71305,0
30941,76655,0
30941,80239,0
30941,86672,0
30941,95120,0
30941,100716,0
30941,100856,0
30941,101272,0
30941,105148,0
30941,108959,0
30941,120985,0
30941,130148,0
30941,140251,0
30941,140695,0
30942,17953,0
30942,20543,0
30942,39683,0
30942,44350,0
30942,53035,0
30942,101920,0
30942,103763,0
30942,131177,0
30942,139605,0
30943,21067,0
30943,21551,0
30943,31827,0
30943,36749,0
30943,39326,0
30943,41154,0
30943,49936,0
30943,67260,0
30943,69253,0
30943,70350,0
30943,70883,0
30943,77807,0
30943,105590,0
30943,110906,0
30943,112181,0
30943,113876,0
30943,119068,0
30943,136113,0
30943,138723,0
30943,139996,0
30945,1934,0
30945,11103,0
30945,17331,0
30945,21315,0
30945,36200,0
30945,41499,0
30945,44147,0
30945,46333,0
30945,48153,0
30945,49555,0
30945,53341,0
30945,56880,0
30945,59267,0
30945,65606,0
30945,68914,0
30945,81437,0
30945,88096,0
30945,91206,0
30945,95166,0
30945,95307,0
30945,97247,0
30945,107872,0
30945,111000,0
30945,111106,0
30945,113349,0
30945,114766,0
30945,121764,0
30945,122844,0
30946,5292,0
30946,5436,0
30946,8231,0
30946,9621,0
30946,14255,0
30946,22950,0
30946,35736,0
30946,49140,0
30946,99648,0
30946,123804,0
30946,125695,0
30946,129602,0
30946,131261,0
30946,140033,0
30947,1200,0
30947,1610,0
30947,4165,0
30947,8023,0
30947,14811,0
30947,24063,0
30947,25659,0
30947,33616,0
30947,36125,0
30947,40978,0
30947,47235,0
30947,51470,0
30947,60825,0
30947,63467,0
30947,64809,0
30947,65894,0
30947,66038,0
30947,71185,0
30947,73897,0
30947,74463,0
30947,76822,0
30947,85133,0
30947,89242,0
30947,90662,0
30947,92912,0
30947,93084,0
30947,109194,0
30947,121066,0
30947,121651,0
30947,122944,0
30947,129184,0
30947,134718,0
30947,140758,0
30949,28716,0
30949,31838,0
30949,38128,0
30949,39685,0
30949,44939,0
30949,58966,0
30949,65431,0
30949,78987,0
30949,79341,0
30949,98643,0
30949,104291,0
30949,106842,0
30949,117725,0
30949,138509,0
30949,139194,0
30950,22764,0
30950,45402,0
30950,50724,0
30950,57852,0
30950,58547,0
30950,89613,0
30951,813,0
30951,5426,0
30951,11043,0
30951,12449,0
30951,13245,0
30951,17132,0
30951,18640,0
30951,19311,0
30951,29280,0
30951,35493,0
30951,45754,0
30951,47238,0
30951,54064,0
30951,57031,0
30951,64350,0
30951,70475,0
30951,81023,0
30951,92314,0
30951,95629,0
30951,103892,0
30951,107616,0
30951,115846,0
30951,117665,0
30951,120417,0
30951,124819,0
30951,131377,0
30951,132797,0
30951,135858,0
30951,137578,0
30951,139532,0
30952,5639,0
30952,19604,0
30952,27435,0
30952,27570,0
30952,29514,0
30952,32634,0
30952,36281,0
30952,41991,0
30952,52943,0
30952,59159,0
30952,61997,0
30952,64491,0
30952,66143,0
30952,69029,0
30952,83300,0
30952,85702,0
30952,92415,0
30952,93149,0
30952,97833,0
30952,104404,0
30952,107073,0
30952,116402,0
30952,119586,0
30952,121677,0
30952,124379,0
30952,129444,0
30952,130676,0
30952,131080,0
30952,131378,0
30953,1591,0
30953,2809,0
30953,8515,0
30953,9608,0
30953,12431,0
30953,21474,0
30953,27652,0
30953,43387,0
30953,47537,0
30953,50615,0
30953,54045,0
30953,63663,0
30953,69575,0
30953,74169,0
30953,81048,0
30953,88485,0
30953,88914,0
30953,102206,0
30953,107727,0
30953,114474,0
30953,121692,0
30953,123800,0
30953,135027,0
30953,135857,0
30953,136489,0
30954,11719,0
30954,12082,0
30954,13297,0
30954,15174,0
30954,21469,0
30954,27040,0
30954,30867,0
30954,33341,0
30954,38345,0
30954,41001,0
30954,50912,0
30954,55817,0
30954,62593,0
30954,63794,0
30954,68723,0
30954,73134,0
30954,74892,0
30954,91315,0
30954,105300,0
30954,109544,0
30954,117787,0
30954,118908,0
30954,123377,0
30954,132906,0
30954,133227,0
30954,135941,0
30954,136686,0
30956,3245,0
30956,8816,0
30956,9759,0
30956,11818,0
30956,18071,0
30956,32995,0
30956,36659,0
30956,39743,0
30956,42501,0
30956,46097,0
30956,51405,0
30956,52643,0
30956,61466,0
30956,61649,0
30956,67056,0
30956,69569,0
30956,71620,0
30956,73491,0
30956,79439,0
30956,80370,0
30956,88101,0
30956,89470,0
30956,101975,0
30956,103067,0
30956,106450,0
30956,106835,0
30956,127614,0
30956,131924,0
30956,136212,0
30956,140505,0
30962,154,0
30962,29049,0
30962,30880,0
30962,85147,0
30962,91330,0
30962,101135,0
30962,102345,0
30962,106384,0
30962,119669,0
30962,121208,0
30962,125641,0
30962,134459,0
30962,140396,0
30963,2847,0
30963,41485,0
30963,43517,0
30963,50549,0
30963,72773,0
30963,132405,0
30963,137842,0
30964,529,0
30964,13895,0
30964,18626,0
30964,19357,0
30964,20860,0
30964,26062,0
30964,27814,0
30964,35339,0
30964,37175,0
30964,38915,0
30964,45196,0
30964,51160,0
30964,59650,0
30964,62459,0
30964,64119,0
30964,68021,0
30964,75680,0
30964,79180,0
30964,85919,0
30964,86211,0
30964,86510,0
30964,92243,0
30964,92652,0
30964,99319,0
30964,105803,0
30964,111654,0
30964,112501,0
30964,128320,0
30964,131503,0
30964,131795,0
30964,132680,0
30966,718,0
30966,1133,0
30966,4833,0
30966,8422,0
30966,15787,0
30966,17997,0
30966,18330,0
30966,23306,0
30966,27974,0
30966,33339,0
30966,39312,0
30966,40874,0
30966,42844,0
30966,43933,0
30966,57219,0
30966,57587,0
30966,58100,0
30966,59053,0
30966,62915,0
30966,64360,0
30966,78322,0
30966,81817,0
30966,86492,0
30966,101055,0
30966,104948,0
30966,107164,0
30966,108961,0
30966,111279,0
30966,111599,0
30966,122714,0
30966,122972,0
30966,133662,0
30966,135869,0
30968,6866,0
30968,9194,0
30968,11021,0
30968,14124,0
30968,15943,0
30968,16097,0
30968,20698,0
30968,24215,0
30968,26626,0
30968,30521,0
30968,33599,0
30968,35780,0
30968,38729,0
30968,53515,0
30968,68552,0
30968,75901,0
30968,78080,0
30968,94692,0
30969,40441,0
30969,57903,0
30969,62542,0
30969,64913,0
30969,68530,0
30969,75659,0
30969,84914,0
30969,118235,0
30969,122734,0
30969,133732,0
30969,134831,0
30970,1050,0
30970,2244,0
30970,4187,0
30970,5200,0
30970,40330,0
30970,45405,0
30970,45506,0
30970,52114,0
30970,54196,0
30970,60456,0
30970,80760,0
30970,80867,0
30970,81664,0
30970,84881,0
30970,87994,0
30970,97976,0
30970,107670,0
30970,110201,0
30970,128678,0
30970,139652,0
30970,140811,0
30971,9153,0
30971,34414,0
30971,52511,0
30971,61102,0
30971,71280,0
30971,99903,0
30971,102433,0
30971,102871,0
30971,108020,0
30971,137231,0
30972,6153,0
30972,6555,0
30972,13532,0
30972,18495,0
30972,35179,0
30972,36037,0
30972,41910,0
30972,42472,0
30972,47181,0
30972,51570,0
30972,52292,0
30972,65410,0
30972,67295,0
30972,69358,0
30972,72525,0
30972,89748,0
30972,91463,0
30972,102754,0
30972,103771,0
30972,105937,0
30972,107015,0
30972,108783,0
30972,109583,0
30972,113030,0
30972,117973,0
30972,123063,0
30972,123378,0
30972,126601,0
30972,130791,0
30972,131206,0
30972,133952,0
30976,556,0
30976,1230,0
30976,3213,0
30976,4875,0
30976,6439,0
30976,7880,0
30976,7919,0
30976,8586,0
30976,10746,0
30976,20592,0
30976,23212,0
30976,31169,0
30976,37346,0
30976,38725,0
30976,40517,0
30976,41278,0
30976,41712,0
30976,43010,0
30976,53494,0
30976,61529,0
30976,69261,0
30976,70078,0
30976,76034,0
30976,106262,0
30976,114304,0
30976,126264,0
30976,126719,0
30976,131295,0
30976,135499,0
30976,139197,0
30976,139366,0
30977,848,0
30977,2103,0
30977,3376,0
30977,5116,0
30977,12560,0
30977,18611,0
30977,22180,0
30977,23016,0
30977,25498,0
30977,35308,0
30977,38398,0
30977,39016,0
30977,40230,0
30977,45450,0
30977,49817,0
30977,50810,0
30977,64414,0
30977,68837,0
30977,72344,0
30977,78182,0
30977,78377,0
30977,79303,0
30977,79311,0
30977,82338,0
30977,85722,0
30977,90873,0
30977,91107,0
30977,91402,0
30977,113499,0
30977,114370,0
30977,119392,0
30977,120356,0
30977,129620,0
30978,458,0
30978,1712,0
30978,2752,0
30978,3378,0
30978,5552,0
30978,15652,0
30978,17256,0
30978,20494,0
30978,21517,0
30978,39287,0
30978,39291,0
30978,41873,0
30978,42916,0
30978,44566,0
30978,49509,0
30978,50123,0
30978,52205,0
30978,56325,0
30978,59198,0
30978,59512,0
30978,70366,0
30978,73049,0
30978,74647,0
30978,83244,0
30978,84691,0
30978,87506,0
30978,96617,0
30978,97445,0
30978,116322,0
30978,119971,0
30978,127326,0
30979,2671,0
30979,11346,0
30979,23776,0
30979,45021,0
30979,85286,0
30979,103318,0
30979,104466,0
30979,112587,0
30984,3639,0
30984,8878,0
30984,15596,0
30984,16154,0
30984,16521,0
30984,19252,0
30984,31872,0
30984,35130,0
30984,46946,0
30984,48435,0
30984,56935,0
30984,57683,0
30984,72401,0
30984,83885,0
30984,90205,0
30984,102871,0
30984,103390,0
30984,107783,0
30984,112517,0
30984,121950,0
30984,123196,0
30984,123703,0
30984,129039,0
30984,138713,0
30984,139508,0
30985,14202,0
30985,26698,0
30985,37159,0
30985,49880,0
30985,51715,0
30985,73019,0
30985,86668,0
30985,126788,0
30994,8254,0
30994,10802,0
30994,16011,0
30994,21541,0
30994,30525,0
30994,32191,0
30994,34818,0
30994,39226,0
30994,40893,0
30994,41175,0
30994,42579,0
30994,42647,0
30994,52954,0
30994,53959,0
30994,54787,0
30994,58090,0
30994,59472,0
30994,65994,0
30994,66416,0
30994,78058,0
30994,95903,0
30994,96884,0
30994,101414,0
30994,125830,0
30994,128848,0
30994,134026,0
30994,134422,0
30994,135484,0
30994,136419,0
30994,137676,0
30996,1736,0
30996,5505,0
30996,6913,0
30996,12238,0
30996,12899,0
30996,15802,0
30996,16466,0
30996,17382,0
30996,19413,0
30996,23661,0
30996,36412,0
30996,41326,0
30996,45832,0
30996,47392,0
30996,51616,0
30996,54703,0
30996,59024,0
30996,71039,0
30996,71152,0
30996,78330,0
30996,82865,0
30996,85147,0
30996,86892,0
30996,90013,0
30996,92724,0
30996,94553,0
30996,108197,0
30996,113152,0
30996,115106,0
30996,123391,0
30996,125066,0
30996,125079,0
30996,126818,0
30996,139453,0
30998,911,0
30998,8197,0
30998,19015,0
30998,22668,0
30998,23283,0
30998,24893,0
30998,42936,0
30998,50617,0
30998,50818,0
30998,53188,0
30998,54433,0
30998,56784,0
30998,61514,0
30998,63335,0
30998,75868,0
30998,76077,0
30998,84965,0
30998,86803,0
30998,95229,0
30998,95321,0
30998,96904,0
30998,101241,0
30998,103189,0
30998,107111,0
30998,109308,0
30998,114185,0
30998,115520,0
30998,118457,0
30998,121309,0
30998,128856,0
30998,135221,0
30999,225,0
30999,11440,0
30999,11683,0
30999,13076,0
30999,24863,0
30999,25697,0
30999,42087,0
30999,50623,0
30999,53393,0
30999,57517,0
30999,60832,0
30999,61556,0
30999,66939,0
30999,75285,0
30999,76130,0
30999,77356,0
30999,82343,0
30999,84110,0
30999,84462,0
30999,87513,0
30999,96371,0
30999,98359,0
30999,99922,0
30999,105326,0
30999,112261,0
30999,120022,0
30999,121156,0
30999,121317,0
30999,125042,0
30999,126202,0
30999,135351,0
30999,135389,0
30999,139114,0
31001,6742,0
31001,9016,0
31001,12822,0
31001,15976,0
31001,17413,0
31001,17768,0
31001,21318,0
31001,22001,0
31001,24430,0
31001,25570,0
31001,31419,0
31001,36263,0
31001,45658,0
31001,48678,0
31001,51541,0
31001,62219,0
31001,69487,0
31001,73356,0
31001,75748,0
31001,86205,0
31001,94807,0
31001,95788,0
31001,100523,0
31001,102445,0
31001,108811,0
31001,113892,0
31001,114807,0
31001,122455,0
31001,128708,0
31001,128946,0
31001,130893,0
31001,135446,0
31001,136428,0
31004,3108,0
31004,4109,0
31004,5401,0
31004,13321,0
31004,13818,0
31004,18484,0
31004,23046,0
31004,25030,0
31004,25797,0
31004,33470,0
31004,54820,0
31004,55686,0
31004,65691,0
31004,66979,0
31004,67096,0
31004,74430,0
31004,79880,0
31004,85588,0
31004,86118,0
31004,89822,0
31004,89898,0
31004,91170,0
31004,94273,0
31004,95060,0
31004,101687,0
31004,103700,0
31004,103737,0
31004,109097,0
31004,117495,0
31004,136002,0
31005,419,0
31005,1535,0
31005,4256,0
31005,17105,0
31005,18635,0
31005,19743,0
31005,31359,0
31005,39748,0
31005,46505,0
31005,53547,0
31005,56064,0
31005,59081,0
31005,65100,0
31005,66506,0
31005,67376,0
31005,67569,0
31005,68002,0
31005,69489,0
31005,79068,0
31005,81465,0
31005,84526,0
31005,85065,0
31005,95369,0
31005,98457,0
31005,99430,0
31005,103353,0
31005,119127,0
31005,124166,0
31005,125053,0
31005,126732,0
31005,137042,0
31005,137514,0
31006,13994,0
31006,18300,0
31006,39760,0
31006,54865,0
31006,57978,0
31006,96000,0
31006,105907,0
31006,113298,0
31006,131156,0
31007,1021,0
31007,1764,0
31007,10336,0
31007,19688,0
31007,24431,0
31007,34339,0
31007,38280,0
31007,39115,0
31007,41071,0
31007,44362,0
31007,44366,0
31007,48847,0
31007,50899,0
31007,53062,0
31007,53213,0
31007,53747,0
31007,67254,0
31007,73553,0
31007,75121,0
31007,78973,0
31007,85495,0
31007,86218,0
31007,87355,0
31007,90648,0
31007,91125,0
31007,91664,0
31007,93656,0
31007,101938,0
31007,123429,0
31007,128350,0
31007,128643,0
31010,5335,0
31010,5863,0
31010,6358,0
31010,13867,0
31010,14454,0
31010,22734,0
31010,29266,0
31010,34964,0
31010,35698,0
31010,39365,0
31010,45466,0
31010,52365,0
31010,58797,0
31010,60533,0
31010,63084,0
31010,64146,0
31010,64810,0
31010,70737,0
31010,74274,0
31010,75574,0
31010,76576,0
31010,83681,0
31010,86091,0
31010,90468,0
31010,91049,0
31010,91708,0
31010,92813,0
31010,104524,0
31010,110133,0
31010,115161,0
31011,13080,0
31011,13200,0
31011,16068,0
31011,22572,0
31011,23100,0
31011,26473,0
31011,28616,0
31011,35551,0
31011,44602,0
31011,49314,0
31011,50665,0
31011,51200,0
31011,52575,0
31011,53877,0
31011,61371,0
31011,72308,0
31011,80219,0
31011,87198,0
31011,88750,0
31011,90762,0
31011,96347,0
31011,98603,0
31011,102369,0
31011,103055,0
31011,103673,0
31011,110831,0
31011,120799,0
31011,122990,0
31011,125791,0
31011,126537,0
31012,5743,0
31012,15692,0
31012,19946,0
31012,20101,0
31012,21976,0
31012,26474,0
31012,30245,0
31012,30935,0
31012,45130,0
31012,47222,0
31012,50978,0
31012,52133,0
31012,54020,0
31012,57242,0
31012,60064,0
31012,62387,0
31012,80467,0
31012,80543,0
31012,91490,0
31012,92337,0
31012,94391,0
31012,103019,0
31012,106852,0
31012,107766,0
31012,120583,0
31012,123399,0
31012,124420,0
31012,131082,0
31013,8560,0
31013,15415,0
