srch_id,prop_id
30811,47154
30811,47388
30811,50074
30811,50413
30811,56082
30811,62345
30811,64114
30811,67560
30811,67698
30811,67764
30811,69132
30811,74821
30811,76727
30811,80460
30811,81765
30811,83795
30811,89168
30811,99826
30811,101180
30811,101390
30811,106116
30811,123206
30811,128293
30811,131680
30811,140011
30812,155
30812,2318
30812,12102
30812,24631
30812,28793
30812,30408
30812,43794
30812,44780
30812,52858
30812,56766
30812,56829
30812,76463
30812,77069
30812,77131
30812,94653
30812,95731
30812,98246
30812,102096
30812,110078
30812,115600
30812,120684
30812,129105
30812,136986
30812,137569
30813,560
30813,5961
30813,10418
30813,13019
30813,16826
30813,20136
30813,21443
30813,22471
30813,47359
30813,47556
30813,68206
30813,68601
30813,74882
30813,88219
30813,88778
30813,107846
30813,108213
30813,127861
30813,134686
30813,135487
30813,135551
30813,135726
30813,139719
30815,22374
30815,24910
30815,38393
30815,60254
30815,67857
30815,72073
30815,76009
30815,127915
30815,131665
30815,136617
30815,138286
30818,16728
30818,17873
30818,29220
30818,42717
30818,78632
30818,89426
30818,102403
30818,135193
30818,136283
30818,139137
30819,18459
30819,21480
30819,21843
30819,37586
30819,43804
30819,55307
30819,55947
30819,66068
30819,77792
30819,82421
30819,95352
30819,103081
30819,123280
30819,135932
30819,139121
30820,2412
30820,4511
30820,4897
30820,7342
30820,15520
30820,17402
30820,18613
30820,23436
30820,27453
30820,33976
30820,38065
30820,39333
30820,39987
30820,45688
30820,46111
30820,46227
30820,57141
30820,67400
30820,80091
30820,83679
30820,93037
30820,93700
30820,96269
30820,99119
30820,114018
30820,129722
30820,129910
30820,136971
30820,138568
30820,139522
30821,4940
30821,5739
30821,9392
30821,11244
30821,13996
30821,16096
30821,17853
30821,17890
30821,18016
30821,19598
30821,20299
30821,23150
30821,24003
30821,26804
30821,37278
30821,38183
30821,63347
30821,66769
30821,69199
30821,69294
30821,75069
30821,77605
30821,79225
30821,86217
30821,93383
30821,100913
30821,101128
30821,120960
30821,122795
30821,123209
30821,125440
30821,137773
30822,866
30822,2378
30822,9912
30822,18684
30822,19179
30822,22915
30822,35924
30822,37301
30822,39324
30822,47913
30822,48027
30822,49441
30822,50644
30822,54427
30822,54925
30822,59119
30822,70909
30822,71635
30822,79377
30822,79654
30822,81250
30822,84229
30822,86043
30822,88121
30822,91055
30822,93815
30822,112791
30822,121807
30822,125508
30822,133616
30822,133696
30822,135614
30822,139494
30823,14198
30823,15930
30823,24525
30823,31286
30823,35204
30823,42822
30823,43528
30823,52289
30823,55467
30823,59632
30823,62251
30823,64130
30823,68230
30823,70519
30823,72928
30823,76075
30823,79339
30823,80611
30823,82735
30823,85044
30823,85599
30823,88624
30823,93150
30823,96751
30823,99942
30823,101480
30823,117788
30823,125168
30823,132562
30823,136743
30823,138185
30824,4867
30824,6052
30824,6861
30824,18551
30824,25357
30824,26372
30824,27313
30824,32831
30824,34450
30824,36558
30824,37337
30824,41247
30824,41682
30824,49742
30824,59978
30824,64685
30824,65573
30824,69903
30824,71107
30824,74702
30824,90120
30824,92039
30824,93829
30824,96480
30824,104470
30824,104843
30824,115378
30824,116392
30824,117062
30824,120932
30824,136844
30827,5321
30827,7017
30827,7525
30827,16274
30827,22861
30827,28907
30827,28953
30827,33869
30827,37431
30827,50168
30827,56804
30827,64744
30827,66338
30827,74392
30827,76494
30827,78960
30827,79656
30827,79702
30827,80202
30827,85574
30827,86983
30827,89211
30827,91181
30827,96505
30827,101229
30827,102305
30827,109184
30827,111909
30827,129511
30827,130139
30827,134173
30827,136635
30828,13760
30828,18410
30828,24092
30828,54116
30828,62587
30828,90254
30828,100748
30828,109612
30828,134845
30832,3674
30832,12573
30832,13120
30832,21062
30832,29006
30832,34873
30832,40380
30832,42013
30832,43987
30832,56111
30832,57385
30832,63454
30832,63490
30832,63848
30832,66829
30832,67813
30832,78541
30832,82151
30832,92749
30832,94837
30832,95519
30832,105570
30832,108658
30832,117232
30832,119306
30832,123424
30832,126157
30832,128263
30832,131410
30832,133790
30832,136287
30832,136917
30838,12865
30838,13220
30838,14322
30838,16190
30838,22051
30838,23345
30838,24679
30838,25536
30838,26739
30838,28726
30838,38900
30838,44747
30838,46079
30838,50692
30838,52262
30838,64432
30838,66505
30838,67551
30838,68488
30838,70030
30838,73661
30838,78954
30838,82144
30838,82246
30838,89626
30838,90647
30838,105164
30838,112281
30838,112915
30838,133518
30839,3636
30839,14347
30839,20199
30839,23976
30839,33150
30839,52964
30839,54603
30839,60034
30839,60111
30839,62306
30839,62398
30839,73810
30839,75350
30839,83385
30839,91142
30839,92145
30839,93118
30839,96399
30839,100471
30839,105814
30839,106404
30839,113260
30839,115284
30839,115350
30839,124046
30839,128769
30839,130134
30839,131906
30839,132828
30839,133085
30839,134405
30839,137336
30839,137819
30839,140634
30840,39467
30840,48255
30840,72163
30840,108039
30840,135395
30841,3631
30841,5784
30841,12342
30841,16670
30841,23613
30841,26307
30841,45521
30841,51645
30841,53756
30841,73831
30841,96453
30841,97901
30841,97976
30841,107763
30841,116199
30841,116303
30841,128537
30841,131420
30841,136607
30842,3929
30842,4354
30842,7459
30842,8912
30842,14186
30842,14968
30842,18525
30842,30419
30842,42726
30842,46915
30842,57827
30842,58089
30842,60671
30842,61033
30842,63431
30842,73520
30842,75942
30842,77740
30842,81412
30842,92741
30842,95447
30842,97973
30842,99576
30842,102497
30842,111147
30842,125427
30842,127612
30842,127833
30842,130661
30842,140384
30842,140652
30842,140805
30844,2809
30844,15490
30844,28685
30844,47537
30844,47971
30844,54045
30844,56739
30844,63663
30844,81048
30844,88485
30844,107727
30844,129233
30844,135027
30844,136489
30845,12793
30845,24847
30845,46466
30845,47170
30845,48919
30845,50417
30845,55225
30845,57075
30845,59780
30845,68795
30845,74514
30845,75365
30845,79782
30845,85601
30845,88919
30845,89577
30845,91611
30845,92705
30845,97508
30845,97579
30845,98207
30845,100454
30845,111268
30845,117876
30845,120146
30845,122586
30845,129396
30845,134188
30845,137426
30845,137701
30845,138069
30846,1105
30846,4772
30846,10294
30846,15873
30846,35544
30846,37935
30846,39719
30846,100692
30846,103774
30846,120476
30846,125140
30846,126748
30846,128840
30846,135480
30846,139492
30847,87724
30847,114058
30847,114941
30847,117251
30847,131750
30847,136249
30849,4366
30849,4398
30849,5674
30849,6585
30849,13834
30849,16071
30849,18610
30849,20167
30849,36785
30849,37911
30849,39129
30849,42168
30849,57624
30849,62570
30849,63505
30849,69543
30849,71791
30849,86890
30849,91049
30849,92688
30849,92813
30849,94964
30849,101443
30849,102352
30849,120738
30849,124471
30849,125828
30849,129034
30849,130803
30849,135702
30849,138478
30850,12987
30850,35293
30850,47273
30850,52598
30850,54034
30850,66589
30850,68509
30850,80244
30850,111505
30850,116917
30850,133962
30850,136575
30851,7276
30851,11297
30851,11957
30851,12005
30851,13139
30851,31768
30851,32031
30851,33815
30851,36441
30851,38058
30851,38161
30851,38658
30851,42853
30851,43285
30851,47054
30851,52851
30851,56120
30851,57690
30851,58288
30851,60463
30851,67545
30851,75268
30851,83279
30851,83831
30851,86004
30851,90081
30851,100437
30851,100585
30851,109309
30851,111719
30851,112428
30851,119805
30851,130414
30851,131151
30852,7961
30852,10556
30852,45887
30852,59372
30852,62787
30852,66700
30852,72688
30852,83347
30852,98405
30852,104435
30852,126692
30852,133020
30853,4867
30853,6052
30853,9691
30853,13387
30853,18551
30853,19468
30853,19556
30853,20951
30853,23573
30853,25431
30853,25996
30853,27313
30853,32831
30853,36558
30853,37337
30853,39148
30853,51798
30853,57554
30853,59978
30853,76068
30853,84414
30853,90120
30853,96480
30853,104470
30853,108768
30853,113901
30853,115378
30853,116344
30853,117062
30853,128637
30853,131396
30853,138806
30854,952
30854,3246
30854,6957
30854,17790
30854,19024
30854,21653
30854,21871
30854,30078
30854,31360
30854,43948
30854,45159
30854,52084
30854,57411
30854,75202
30854,77206
30854,81780
30854,82743
30854,88502
30854,90882
30854,96647
30854,97722
30854,100195
30854,102104
30854,104367
30854,104894
30854,109518
30854,114118
30854,115146
30854,118226
30854,120561
30854,125623
30854,127741
30856,8312
30856,9318
30856,11631
30856,12154
30856,19043
30856,21638
30856,22988
30856,31272
30856,33509
30856,39127
30856,40048
30856,41441
30856,48757
30856,49928
30856,51087
30856,59042
30856,59539
30856,64620
30856,67025
30856,69171
30856,70887
30856,73342
30856,76562
30856,78642
30856,78725
30856,78926
30856,79596
30856,79625
30856,81109
30856,82789
30856,122248
30856,123709
30856,129887
30856,134981
30856,140016
30857,901
30857,1585
30857,1797
30857,9384
30857,15285
30857,20065
30857,20817
30857,25115
30857,43816
30857,51146
30857,54440
30857,56622
30857,57937
30857,62911
30857,72124
30857,73439
30857,78370
30857,79389
30857,80189
30857,84129
30857,90677
30857,92094
30857,101829
30857,109758
30857,112661
30857,114772
30857,118304
30857,118877
30857,120950
30857,121152
30857,130421
30859,6184
30859,16024
30859,19233
30859,21108
30859,33561
30859,34584
30859,37923
30859,40341
30859,46726
30859,47793
30859,55224
30859,55905
30859,55925
30859,63202
30859,64827
30859,78727
30859,79183
30859,86177
30859,89365
30859,90942
30859,93462
30859,94584
30859,97500
30859,105232
30859,106618
30859,118916
30859,119817
30859,120631
30859,129376
30859,130594
30859,133072
30859,134549
30859,136631
30860,49761
30860,54940
30860,95580
30860,138746
30860,139530
30862,16513
30862,18377
30862,20931
30862,29700
30862,54628
30862,73899
30862,74454
30862,85130
30862,86245
30862,86327
30862,89300
30862,93297
30862,97361
30862,101124
30862,109198
30862,114822
30862,116661
30862,120143
30862,120875
30862,123180
30862,130943
30862,131743
30862,132250
30862,133688
30862,135415
30862,137526
30862,140769
30863,7940
30863,15859
30863,24494
30863,34042
30863,34465
30863,37118
30863,39099
30863,40698
30863,70786
30863,72096
30863,74027
30863,80644
30863,83718
30863,89214
30863,93744
30863,101498
30863,111974
30863,112013
30863,118522
30863,139943
30865,14260
30865,16640
30865,33204
30865,36997
30865,37146
30865,66757
30865,76317
30865,79832
30865,106632
30865,128080
30865,132966
30867,4186
30867,10327
30867,13290
30867,16720
30867,23294
30867,28185
30867,31743
30867,39225
30867,47758
30867,51224
30867,52877
30867,53944
30867,54503
30867,54827
30867,59388
30867,62164
30867,68978
30867,70317
30867,82475
30867,83170
30867,86122
30867,92955
30867,101886
30867,114056
30867,114409
30867,126273
30867,126753
30867,128012
30867,133665
30867,139578
30867,139827
30868,8607
30868,12348
30868,29970
30868,33159
30868,33490
30868,38711
30868,44553
30868,47557
30868,54447
30868,59821
30868,64502
30868,74300
30868,77454
30868,84580
30868,88667
30868,94974
30868,104012
30868,107000
30868,110812
30868,117194
30868,121662
30868,125187
30868,125792
30869,20156
30869,26823
30869,32626
30869,45554
30869,48547
30869,58990
30869,79008
30869,79959
30869,84826
30869,95626
30869,100569
30869,100626
30869,102090
30869,103469
30869,109806
30869,110910
30869,111176
30869,114255
30869,120160
30869,128224
30869,129506
30869,136758
30871,3542
30871,4386
30871,9214
30871,12994
30871,19859
30871,20995
30871,28363
30871,40998
30871,46653
30871,66758
30871,69911
30871,73933
30871,78116
30871,79508
30871,80283
30871,82435
30871,89577
30871,89703
30871,90331
30871,92705
30871,94663
30871,97508
30871,99259
30871,105498
30871,118084
30871,124535
30871,129690
30871,132151
30871,138018
30871,140795
30872,410
30872,4341
30872,6764
30872,8877
30872,11451
30872,29363
30872,29511
30872,35899
30872,38969
30872,48933
30872,62865
30872,66964
30872,70941
30872,76195
30872,76376
30872,85047
30872,94310
30872,101939
30872,103326
30872,103740
30872,105318
30872,107295
30872,112572
30872,112760
30872,113799
30872,119005
30872,126850
30872,129796
30872,130799
30872,139836
30872,140297
30874,802
30874,4748
30874,9670
30874,10416
30874,21841
30874,25161
30874,25731
30874,28576
30874,41277
30874,43477
30874,44295
30874,44980
30874,47528
30874,49497
30874,52569
30874,57996
30874,67127
30874,69671
30874,79010
30874,82235
30874,95080
30874,95608
30874,102605
30874,106177
30874,108784
30874,114742
30874,115604
30874,117218
30874,120190
30874,127101
30874,133133
30874,133334
30874,133924
30875,4808
30875,12145
30875,12504
30875,14087
30875,21727
30875,23799
30875,24995
30875,40216
30875,40582
30875,44040
30875,46555
30875,47485
30875,48413
30875,49787
30875,64030
30875,72953
30875,78889
30875,83579
30875,90143
30875,90598
30875,90823
30875,98257
30875,98426
30875,106707
30875,112863
30875,113444
30875,129824
30876,8781
30876,34162
30876,74313
30876,86872
30876,90768
30876,95559
30876,101462
30876,106313
30876,138541
30877,14468
30877,21129
30877,21693
30877,29726
30877,88496
30877,96662
30877,140503
30878,34082
30878,45390
30878,48432
30878,54089
30878,61579
30878,66891
30878,67833
30878,79139
30878,93088
30878,97198
30878,102615
30878,110948
30878,133268
30879,8085
30879,15223
30879,24168
30879,27230
30879,48019
30879,52527
30879,56348
30879,59782
30879,63494
30879,64884
30879,68363
30879,69371
30879,70999
30879,90694
30879,92211
30879,97054
30879,97986
30879,106764
30879,108827
30879,113788
30879,120787
30879,128588
30879,133275
30879,137855
30880,685
30880,3926
30880,12482
30880,16514
30880,19940
30880,20119
30880,26838
30880,31139
30880,33301
30880,33542
30880,33880
30880,55930
30880,62274
30880,64692
30880,69054
30880,76639
30880,86150
30880,89984
30880,91821
30880,94000
30880,99017
30880,110347
30880,113792
30880,118285
30880,121354
30880,124005
30880,125738
30880,125966
30880,128777
30880,131819
30880,137317
30880,137530
30880,138981
30881,5471
30881,17953
30881,18647
30881,49994
30881,90606
30881,102265
30881,103763
30881,121328
30881,129293
30881,139605
30882,8134
30882,13760
30882,14912
30882,15609
30882,18410
30882,24092
30882,30435
30882,39526
30882,54116
30882,61946
30882,62587
30882,67140
30882,67619
30882,72508
30882,80832
30882,81804
30882,82897
30882,90254
30882,97432
30882,99219
30882,100664
30882,100748
30882,101406
30882,103908
30882,106647
30882,114209
30882,125744
30882,129643
30882,130468
30882,131350
30882,134845
30882,139165
30885,3713
30885,7156
30885,11768
30885,18602
30885,21474
30885,22300
30885,25298
30885,29426
30885,34820
30885,35048
30885,43044
30885,47537
30885,65313
30885,65758
30885,75071
30885,78979
30885,83511
30885,88485
30885,90258
30885,93078
30885,94045
30885,97339
30885,98525
30885,99723
30885,107794
30885,110339
30885,110448
30885,115796
30885,117420
30885,122268
30885,131723
30885,131773
30887,1404
30887,5185
30887,12351
30887,21075
30887,21469
30887,23376
30887,27040
30887,42943
30887,43624
30887,43681
30887,55817
30887,62505
30887,67367
30887,70699
30887,73774
30887,74628
30887,74855
30887,76382
30887,78981
30887,86428
30887,98091
30887,104648
30887,106601
30887,108906
30887,109239
30887,117459
30887,122606
30887,123377
30887,127083
30887,134359
30887,134897
30887,136686
30887,139096
30888,13117
30888,34792
30888,46810
30888,47848
30888,50619
30888,63757
30888,83382
30888,94966
30888,101269
30888,135801
30890,2136
30890,6099
30890,12125
30890,14496
30890,30890
30890,36142
30890,36675
30890,38828
30890,41325
30890,50608
30890,58189
30890,60875
30890,66204
30890,67098
30890,69649
30890,70493
30890,72988
30890,74640
30890,87588
30890,94330
30890,98990
30890,99788
30890,101170
30890,102276
30890,111214
30890,112510
30890,117915
30890,120052
30890,126910
30890,128521
30890,133013
30891,575
30891,1944
30891,2240
30891,4386
30891,10423
30891,14726
30891,20857
30891,20995
30891,45427
30891,47610
30891,55012
30891,59780
30891,61735
30891,66666
30891,70483
30891,74514
30891,78116
30891,80293
30891,81936
30891,82435
30891,83133
30891,85601
30891,101317
30891,105271
30891,120941
30891,121215
30891,121701
30891,123499
30891,127116
30891,139683
30891,139716
30892,3333
30892,18961
30892,69711
30892,80426
30892,86773
30892,110877
30892,128386
30893,2039
30893,11991
30893,16631
30893,19465
30893,19565
30893,22414
30893,26618
30893,30949
30893,31576
30893,33405
30893,46276
30893,48555
30893,51923
30893,58735
30893,63545
30893,64020
30893,64710
30893,65270
30893,77563
30893,80034
30893,90284
30893,91254
30893,106070
30893,106916
30893,110990
30893,112711
30893,114820
30893,115954
30893,116217
30893,117944
30893,119580
30893,123218
30893,136833
30893,136946
30894,5718
30894,7775
30894,12747
30894,31737
30894,48489
30894,50949
30894,53720
30894,55263
30894,58416
30894,70811
30894,72764
30894,74838
30894,75941
30894,81992
30894,83212
30894,103756
30894,106176
30894,107351
30894,111540
30894,123435
30894,131725
30894,134977
30894,137259
30895,1707
30895,2531
30895,21419
30895,23212
30895,25075
30895,30338
30895,31643
30895,34214
30895,38750
30895,41347
30895,44419
30895,56042
30895,60277
30895,62433
30895,71376
30895,77935
30895,78624
30895,78760
30895,85300
30895,91919
30895,92137
30895,99950
30895,103515
30895,106262
30895,107485
30895,111170
30895,120851
30895,123137
30895,126665
30895,135779
30895,138450
30897,1230
30897,3213
30897,6439
30897,10996
30897,15994
30897,20592
30897,23265
30897,23268
30897,35264
30897,37346
30897,38538
30897,40517
30897,41278
30897,60084
30897,61529
30897,64762
30897,64889
30897,70606
30897,70839
30897,74754
30897,76034
30897,80475
30897,84032
30897,86639
30897,105408
30897,121267
30897,126264
30897,126462
30897,126719
30897,131295
30897,135499
30897,139197
30899,5163
30899,12447
30899,12906
30899,14154
30899,16552
30899,19321
30899,28128
30899,28460
30899,37881
30899,38803
30899,39435
30899,41854
30899,50204
30899,55259
30899,62689
30899,65025
30899,66602
30899,81759
30899,95711
30899,95728
30899,99178
30899,102908
30899,108742
30899,109396
30899,110789
30899,116554
30899,121774
30899,122980
30899,123941
30899,128050
30899,128655
30899,131712
30899,136088
30902,2074
30902,10357
30902,16589
30902,20834
30902,23169
30902,23562
30902,23907
30902,24066
30902,31513
30902,37535
30902,40514
30902,40925
30902,54362
30902,55596
30902,61597
30902,69884
30902,70394
30902,84796
30902,117216
30902,118590
30902,131973
30902,132658
30902,136511
30902,139769
30903,6743
30903,11326
30903,14780
30903,15804
30903,16788
30903,19196
30903,20132
30903,42782
30903,46571
30903,49598
30903,60745
30903,69469
30903,81287
30903,101002
30903,134732
30904,7733
30904,11710
30904,11942
30904,19956
30904,21129
30904,21693
30904,29726
30904,30728
30904,36320
30904,36952
30904,37029
30904,40185
30904,42200
30904,51790
30904,75778
30904,76214
30904,81449
30904,88496
30904,96662
30904,102992
30904,112607
30904,128528
30904,140503
30905,640
30905,5947
30905,9813
30905,15030
30905,15168
30905,15887
30905,19900
30905,22312
30905,25899
30905,27069
30905,36057
30905,45552
30905,53602
30905,63816
30905,65207
30905,70213
30905,72122
30905,77643
30905,85978
30905,87046
30905,92100
30905,96284
30905,101015
30905,102097
30905,111756
30905,115114
30905,115525
30905,122153
30905,129443
30905,139656
30906,3229
30906,9001
30906,19771
30906,37468
30906,56284
30906,59387
30906,65600
30906,67315
30906,76672
30906,112907
30906,116722
30907,9862
30907,23432
30907,27337
30907,34307
30907,39003
30907,52028
30907,59210
30907,60455
30907,71079
30907,71360
30907,89974
30907,96044
30907,101171
30907,108979
30907,124257
30907,128636
30907,132858
30907,136411
30908,8025
30908,10062
30908,21745
30908,69799
30908,101853
30908,136942
30912,6600
30912,7548
30912,7697
30912,22083
30912,23979
30912,24861
30912,25986
30912,26542
30912,29836
30912,33883
30912,46081
30912,46201
30912,47005
30912,50091
30912,59812
30912,61948
30912,69049
30912,74867
30912,75852
30912,79635
30912,80877
30912,83048
30912,90826
30912,95011
30912,99585
30912,103497
30912,106691
30912,107293
30912,111638
30912,117176
30912,118029
30912,118515
30912,137434
30912,139513
30915,7258
30915,18380
30915,20133
30915,93944
30915,136159
30915,139502
30916,11040
30916,37217
30916,37428
30916,38506
30916,57397
30916,83366
30916,114726
30916,134123
30917,3703
30917,7881
30917,9574
30917,18027
30917,24890
30917,28612
30917,34400
30917,43900
30917,47085
30917,57311
30917,59104
30917,69552
30917,74260
30917,77292
30917,79008
30917,83200
30917,84389
30917,88641
30917,88961
30917,95527
30917,103469
30917,111812
30917,114255
30917,119027
30917,122459
30917,133291
30917,140726
30922,4168
30922,6969
30922,8530
30922,12643
30922,18268
30922,19515
30922,23759
30922,23875
30922,32424
30922,39415
30922,40572
30922,40658
30922,40817
30922,46490
30922,49783
30922,53672
30922,54577
30922,59555
30922,64830
30922,67766
30922,70933
30922,71065
30922,78282
30922,90064
30922,92107
30922,92288
30922,94562
30922,102433
30922,103942
30922,112205
30922,117762
30922,133046
30923,2462
30923,6199
30923,25807
30923,45016
30923,57942
30923,59610
30923,68456
30923,97498
30923,99676
30923,104857
30923,111947
30923,114495
30923,127163
30923,127943
30923,133326
30923,137366
30923,139940
30926,4106
30926,4435
30926,9696
30926,27788
30926,40047
30926,43407
30926,49601
30926,57223
30926,89541
30926,96426
30926,97937
30926,105336
30926,118188
30926,119653
30926,123706
30929,4503
30929,8864
30929,14480
30929,15390
30929,20430
30929,20587
30929,23190
30929,24041
30929,25159
30929,27632
30929,27686
30929,29927
30929,31825
30929,32234
30929,32798
30929,34151
30929,35679
30929,38286
30929,46501
30929,57170
30929,60144
30929,63105
30929,67233
30929,69184
30929,75205
30929,78647
30929,101335
30929,109804
30929,131493
30929,133689
30929,133943
30929,135437
30929,135590
30930,6971
30930,10805
30930,14943
30930,16823
30930,18954
30930,23327
30930,32912
30930,38228
30930,44587
30930,45803
30930,46223
30930,57847
30930,59753
30930,64704
30930,67428
30930,72561
30930,81963
30930,83328
30930,85922
30930,93074
30930,102248
30930,102885
30930,103431
30930,105334
30930,105764
30930,107428
30930,108752
30930,115091
30930,121962
30930,126050
30930,130618
30930,133719
30932,6029
30932,7065
30932,31281
30932,37540
30932,41013
30932,50422
30932,54507
30932,57045
30932,59206
30932,62134
30932,65456
30932,67250
30932,75972
30932,82667
30932,86361
30932,88169
30932,101198
30932,107755
30932,117835
30932,120010
30932,135476
30935,5016
30935,11492
30935,32912
30935,39109
30935,51994
30935,86193
30935,88670
30935,108691
30935,111241
30935,125033
30935,125040
30937,220
30937,4682
30937,5656
30937,10901
30937,13109
30937,21236
30937,21837
30937,24369
30937,25965
30937,31977
30937,42098
30937,52109
30937,54665
30937,60170
30937,61744
30937,62027
30937,62212
30937,63360
30937,67212
30937,77393
30937,78429
30937,83482
30937,87036
30937,102264
30937,107762
30937,115468
30937,118002
30937,121471
30937,123683
30937,125930
30937,128061
30937,130930
30937,132978
30941,5073
30941,5916
30941,11438
30941,11728
30941,13417
30941,17423
30941,17537
30941,18726
30941,37533
30941,38693
30941,40326
30941,41864
30941,54316
30941,57395
30941,64349
30941,70567
30941,71157
30941,71305
30941,76655
30941,80239
30941,86672
30941,95120
30941,100716
30941,100856
30941,101272
30941,105148
30941,108959
30941,120985
30941,130148
30941,140251
30941,140695
30942,17953
30942,20543
30942,39683
30942,44350
30942,53035
30942,101920
30942,103763
30942,131177
30942,139605
30943,21067
30943,21551
30943,31827
30943,36749
30943,39326
30943,41154
30943,49936
30943,67260
30943,69253
30943,70350
30943,70883
30943,77807
30943,105590
30943,110906
30943,112181
30943,113876
30943,119068
30943,136113
30943,138723
30943,139996
30945,1934
30945,11103
30945,17331
30945,21315
30945,36200
30945,41499
30945,44147
30945,46333
30945,48153
30945,49555
30945,53341
30945,56880
30945,59267
30945,65606
30945,68914
30945,81437
30945,88096
30945,91206
30945,95166
30945,95307
30945,97247
30945,107872
30945,111000
30945,111106
30945,113349
30945,114766
30945,121764
30945,122844
30946,5292
30946,5436
30946,8231
30946,9621
30946,14255
30946,22950
30946,35736
30946,49140
30946,99648
30946,123804
30946,125695
30946,129602
30946,131261
30946,140033
30947,1200
30947,1610
30947,4165
30947,8023
30947,14811
30947,24063
30947,25659
30947,33616
30947,36125
30947,40978
30947,47235
30947,51470
30947,60825
30947,63467
30947,64809
30947,65894
30947,66038
30947,71185
30947,73897
30947,74463
30947,76822
30947,85133
30947,89242
30947,90662
30947,92912
30947,93084
30947,109194
30947,121066
30947,121651
30947,122944
30947,129184
30947,134718
30947,140758
30949,28716
30949,31838
30949,38128
30949,39685
30949,44939
30949,58966
30949,65431
30949,78987
30949,79341
30949,98643
30949,104291
30949,106842
30949,117725
30949,138509
30949,139194
30950,22764
30950,45402
30950,50724
30950,57852
30950,58547
30950,89613
30951,813
30951,5426
30951,11043
30951,12449
30951,13245
30951,17132
30951,18640
30951,19311
30951,29280
30951,35493
30951,45754
30951,47238
30951,54064
30951,57031
30951,64350
30951,70475
30951,81023
30951,92314
30951,95629
30951,103892
30951,107616
30951,115846
30951,117665
30951,120417
30951,124819
30951,131377
30951,132797
30951,135858
30951,137578
30951,139532
30952,5639
30952,19604
30952,27435
30952,27570
30952,29514
30952,32634
30952,36281
30952,41991
30952,52943
30952,59159
30952,61997
30952,64491
30952,66143
30952,69029
30952,83300
30952,85702
30952,92415
30952,93149
30952,97833
30952,104404
30952,107073
30952,116402
30952,119586
30952,121677
30952,124379
30952,129444
30952,130676
30952,131080
30952,131378
30953,1591
30953,2809
30953,8515
30953,9608
30953,12431
30953,21474
30953,27652
30953,43387
30953,47537
30953,50615
30953,54045
30953,63663
30953,69575
30953,74169
30953,81048
30953,88485
30953,88914
30953,102206
30953,107727
30953,114474
30953,121692
30953,123800
30953,135027
30953,135857
30953,136489
30954,11719
30954,12082
30954,13297
30954,15174
30954,21469
30954,27040
30954,30867
30954,33341
30954,38345
30954,41001
30954,50912
30954,55817
30954,62593
30954,63794
30954,68723
30954,73134
30954,74892
30954,91315
30954,105300
30954,109544
30954,117787
30954,118908
30954,123377
30954,132906
30954,133227
30954,135941
30954,136686
30956,3245
30956,8816
30956,9759
30956,11818
30956,18071
30956,32995
30956,36659
30956,39743
30956,42501
30956,46097
30956,51405
30956,52643
30956,61466
30956,61649
30956,67056
30956,69569
30956,71620
30956,73491
30956,79439
30956,80370
30956,88101
30956,89470
30956,101975
30956,103067
30956,106450
30956,106835
30956,127614
30956,131924
30956,136212
30956,140505
30962,154
30962,29049
30962,30880
30962,85147
30962,91330
30962,101135
30962,102345
30962,106384
30962,119669
30962,121208
30962,125641
30962,134459
30962,140396
30963,2847
30963,41485
30963,43517
30963,50549
30963,72773
30963,132405
30963,137842
30964,529
30964,13895
30964,18626
30964,19357
30964,20860
30964,26062
30964,27814
30964,35339
30964,37175
30964,38915
30964,45196
30964,51160
30964,59650
30964,62459
30964,64119
30964,68021
30964,75680
30964,79180
30964,85919
30964,86211
30964,86510
30964,92243
30964,92652
30964,99319
30964,105803
30964,111654
30964,112501
30964,128320
30964,131503
30964,131795
30964,132680
30966,718
30966,1133
30966,4833
30966,8422
30966,15787
30966,17997
30966,18330
30966,23306
30966,27974
30966,33339
30966,39312
30966,40874
30966,42844
30966,43933
30966,57219
30966,57587
30966,58100
30966,59053
30966,62915
30966,64360
30966,78322
30966,81817
30966,86492
30966,101055
30966,104948
30966,107164
30966,108961
30966,111279
30966,111599
30966,122714
30966,122972
30966,133662
30966,135869
30968,6866
30968,9194
30968,11021
30968,14124
30968,15943
30968,16097
30968,20698
30968,24215
30968,26626
30968,30521
30968,33599
30968,35780
30968,38729
30968,53515
30968,68552
30968,75901
30968,78080
30968,94692
30969,40441
30969,57903
30969,62542
30969,64913
30969,68530
30969,75659
30969,84914
30969,118235
30969,122734
30969,133732
30969,134831
30970,1050
30970,2244
30970,4187
30970,5200
30970,40330
30970,45405
30970,45506
30970,52114
30970,54196
30970,60456
30970,80760
30970,80867
30970,81664
30970,84881
30970,87994
30970,97976
30970,107670
30970,110201
30970,128678
30970,139652
30970,140811
30971,9153
30971,34414
30971,52511
30971,61102
30971,71280
30971,99903
30971,102433
30971,102871
30971,108020
30971,137231
30972,6153
30972,6555
30972,13532
30972,18495
30972,35179
30972,36037
30972,41910
30972,42472
30972,47181
30972,51570
30972,52292
30972,65410
30972,67295
30972,69358
30972,72525
30972,89748
30972,91463
30972,102754
30972,103771
30972,105937
30972,107015
30972,108783
30972,109583
30972,113030
30972,117973
30972,123063
30972,123378
30972,126601
30972,130791
30972,131206
30972,133952
30976,556
30976,1230
30976,3213
30976,4875
30976,6439
